CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography
690,26.0,2,0.0,2,1.0,1.0,93255.85,Spain
850,26.0,8,123126.29,1,1.0,0.0,74425.41,Germany
588,31.0,4,99607.37,2,0.0,1.0,35877.03,France
777,35.0,3,0.0,2,1.0,1.0,17257.72,Spain
624,62.0,7,125163.62,2,1.0,1.0,151411.5,France
587,45.25,6,0.0,1,0.0,0.0,158684.81,Spain
590,76.0,5,160979.68,1,0.0,1.0,13848.58,France
660,31.0,1,84560.04,1,1.0,1.0,137784.25,Spain
820,34.0,10,97208.46,1,1.0,1.0,59553.34,Spain
493,35.0,8,178317.6,1,0.0,0.0,197428.64,Germany
832,29.0,5,0.0,2,1.0,0.0,178779.52,France
646,26.0,4,139848.17,1,1.0,0.0,164696.27,France
709,49.0,4,154344.49,2,1.0,1.0,38794.57,France
590,43.0,7,81076.8,2,1.0,1.0,182627.25,France
637,51.0,1,104682.83,1,1.0,0.0,55266.96,Germany
678,60.0,2,0.0,2,1.0,1.0,43821.56,France
751,51.0,7,148074.79,1,1.0,0.0,146411.41,Germany
560,44.0,5,143244.97,1,1.0,0.0,98661.27,France
497,32.0,8,0.0,2,1.0,0.0,67364.42,France
698,40.0,7,105061.74,3,1.0,0.0,107815.31,France
778,45.0,1,162150.42,2,1.0,0.0,174531.27,Germany
778,42.0,6,0.0,2,1.0,1.0,106197.44,France
715,32.0,10,0.0,2,1.0,0.0,60907.49,France
850,33.0,7,134678.13,1,1.0,0.0,113177.95,Germany
623,45.0,0,0.0,1,1.0,0.0,196533.72,France
619,23.0,5,132725.1,1,1.0,1.0,143913.33,Germany
748,60.0,0,152335.7,1,1.0,0.0,126743.33,France
667,42.0,7,0.0,1,0.0,1.0,108348.94,France
689,46.0,7,52016.08,2,1.0,1.0,72993.65,France
713,59.0,3,0.0,2,1.0,1.0,62700.08,France
644,49.0,10,0.0,2,1.0,1.0,145089.64,Spain
816,31.0,8,0.0,2,1.0,1.0,28407.4,France
603,46.0,2,0.0,2,1.0,0.0,174478.54,Spain
573,27.0,4,0.0,2,1.0,1.0,157549.6,France
567,46.0,1,68238.51,2,1.0,1.0,109572.58,Germany
798,36.0,1,0.0,2,1.0,1.0,159044.1,France
488,39.0,9,140553.46,1,0.0,0.0,12440.44,Spain
697,43.0,10,128226.37,1,0.0,0.0,188486.94,Spain
615,41.0,4,130385.82,1,0.0,1.0,130661.95,France
554,35.0,8,0.0,2,1.0,1.0,176779.46,France
507,34.0,4,0.0,2,1.0,1.0,60688.38,Spain
452,35.0,7,0.0,2,1.0,0.0,164241.67,France
556,43.0,4,125890.72,1,1.0,1.0,74854.97,Germany
670,33.0,2,141204.65,2,1.0,0.0,76257.46,France
729,37.0,10,0.0,2,1.0,0.0,100862.54,Spain
694,22.0,4,0.0,2,1.0,1.0,11525.72,France
676,34.0,8,82909.14,1,1.0,0.0,91817.38,France
613,46.0,8,167795.6,1,0.0,1.0,44390.38,France
764,38.0,4,113607.47,1,1.0,0.0,91094.46,Spain
708,42.0,9,176702.36,2,1.0,1.0,104804.74,Germany
719,35.0,1,100829.94,1,1.0,1.0,165008.97,Spain
651,25.0,8,0.0,2,1.0,1.0,126761.2,France
684,60.0,2,116563.58,1,1.0,0.0,120257.7,France
645,55.0,7,0.0,2,1.0,1.0,18369.33,France
551,48.0,5,95679.29,1,0.0,0.0,94978.1,Spain
850,37.0,9,0.0,1,0.0,0.0,100101.06,France
686,35.0,2,109342.82,2,0.0,1.0,86043.27,Germany
623,28.0,4,0.0,2,1.0,0.0,41227.67,France
599,33.0,2,51949.95,2,1.0,0.0,85045.92,Germany
850,28.0,2,101100.22,2,1.0,1.0,35337.31,Germany
531,42.0,2,0.0,2,0.0,1.0,90537.47,France
769,51.0,9,156773.78,2,1.0,0.0,40257.79,France
663,37.0,7,0.0,1,1.0,1.0,185210.63,France
653,41.0,8,102768.42,1,1.0,0.0,55663.85,France
642,55.0,7,0.0,2,1.0,1.0,101515.76,France
713,47.0,1,95994.98,1,1.0,0.0,197529.23,Germany
711,42.0,3,177626.77,3,0.0,1.0,16392.72,Spain
816,25.0,2,150355.35,2,1.0,1.0,35770.84,Germany
757,71.0,0,88084.13,2,1.0,1.0,154337.47,France
499,57.0,1,0.0,1,0.0,0.0,131372.38,France
755,36.0,8,0.0,2,1.0,0.0,176809.87,France
785,38.0,1,0.0,1,1.0,0.0,134964.85,France
515,29.0,4,151012.55,2,1.0,0.0,9770.97,Spain
728,33.0,9,150412.14,2,1.0,0.0,170764.08,Germany
727,58.0,5,106913.43,1,1.0,0.0,25881.0,Germany
498,37.0,8,108432.88,2,1.0,1.0,14865.05,Germany
763,61.0,1,66101.89,1,1.0,1.0,143981.27,Germany
589,59.0,2,0.0,2,1.0,1.0,126160.24,France
713,52.0,0,185891.54,1,1.0,1.0,46369.57,France
577,51.0,2,108867.0,1,0.0,0.0,140800.66,Spain
765,34.0,8,136729.51,2,0.0,0.0,47058.21,Germany
751,47.0,5,142669.93,2,1.0,0.0,162760.96,France
543,43.0,9,0.0,2,1.0,1.0,78858.07,France
756,37.0,3,132623.6,1,1.0,1.0,58974.0,France
705,43.0,10,146547.78,1,0.0,1.0,10072.55,Germany
601,32.0,8,93012.89,1,1.0,0.0,86957.42,France
625,42.0,6,100047.33,1,1.0,0.0,93429.95,Germany
498,73.0,2,170241.7,2,1.0,1.0,165407.96,France
593,41.0,6,0.0,1,1.0,0.0,65170.66,France
636,37.0,1,115137.26,1,1.0,0.0,52484.01,Spain
624,51.0,10,123401.43,2,1.0,1.0,127825.25,France
717,31.0,4,129722.57,1,0.0,0.0,41176.6,France
537,47.0,4,124192.28,2,1.0,1.0,50881.51,Germany
672,52.0,8,170008.84,1,0.0,0.0,56407.42,France
649,45.0,5,92786.66,1,1.0,0.0,173365.9,France
485,30.0,7,0.0,1,1.0,0.0,107067.37,Spain
688,29.0,9,144553.5,2,1.0,0.0,143454.95,Germany
502,42.0,0,132002.7,1,0.0,1.0,28204.98,Germany
649,45.0,7,0.0,2,0.0,1.0,75204.21,France
574,34.0,5,112324.45,2,1.0,1.0,17993.43,France
541,39.0,9,100116.67,1,1.0,1.0,199808.1,Germany
734,40.0,9,176914.8,1,1.0,1.0,12799.23,France
619,52.0,8,0.0,2,1.0,1.0,123242.11,Spain
524,64.0,5,0.0,1,1.0,0.0,136079.64,Spain
585,30.0,6,0.0,2,1.0,1.0,137757.69,France
593,33.0,1,0.0,2,0.0,0.0,9984.4,France
710,45.0,1,0.0,2,1.0,1.0,36154.66,France
626,48.0,2,0.0,2,1.0,1.0,95794.98,Spain
708,59.0,2,0.0,1,1.0,0.0,179673.11,France
850,38.0,3,0.0,2,0.0,1.0,179360.76,Spain
667,33.0,9,124573.33,2,0.0,0.0,683.37,Germany
661,37.0,7,109908.06,2,1.0,0.0,115037.67,Germany
450,29.0,7,117199.8,1,1.0,1.0,43480.63,France
534,42.0,9,144801.97,1,0.0,1.0,12483.39,France
576,71.0,6,140273.47,1,1.0,1.0,193135.25,Germany
624,26.0,9,74681.9,2,0.0,0.0,31231.35,France
697,56.0,5,110802.03,1,1.0,1.0,50230.31,Spain
545,47.0,5,0.0,2,1.0,1.0,38970.14,Spain
821,38.0,8,0.0,2,0.0,1.0,126241.4,Spain
607,44.0,0,0.0,2,1.0,1.0,81140.09,France
801,42.0,6,0.0,2,1.0,1.0,95804.33,France
711,25.0,7,0.0,3,1.0,1.0,9679.28,France
580,39.0,3,119688.81,1,1.0,0.0,137041.26,Germany
586,43.0,8,132558.26,1,1.0,0.0,67046.83,France
646,39.0,6,121681.91,2,0.0,1.0,61793.47,Germany
701,28.0,1,103421.32,1,0.0,1.0,76304.73,Spain
768,36.0,3,141334.95,1,0.0,1.0,125870.5,France
638,34.0,7,0.0,2,1.0,1.0,198969.78,France
849,35.0,4,110837.73,1,0.0,0.0,126419.8,France
507,40.0,3,120105.43,1,1.0,0.0,92075.01,Germany
716,66.0,5,121411.9,1,0.0,0.0,10070.4,Germany
618,42.0,8,153572.31,2,1.0,1.0,76679.6,Germany
800,39.0,4,95252.72,1,1.0,0.0,13906.34,Germany
615,32.0,7,92199.84,1,1.0,1.0,2755.53,France
632,41.0,3,81877.38,1,1.0,1.0,33642.21,Germany
607,40.0,5,90594.55,1,0.0,1.0,181598.25,Germany
735,50.0,9,0.0,1,0.0,0.0,166677.35,Spain
724,53.0,1,139687.66,2,1.0,1.0,12913.92,Germany
615,35.0,7,0.0,2,1.0,0.0,150784.29,France
585,35.0,2,0.0,2,1.0,0.0,98621.04,France
729,42.0,4,97495.8,2,0.0,0.0,2002.5,Germany
662,37.0,6,0.0,2,1.0,0.0,51229.17,France
683,35.0,9,61172.04,1,0.0,0.0,82951.12,Spain
821,45.0,0,135827.33,2,1.0,1.0,131778.58,Germany
624,45.0,5,151855.33,1,1.0,0.0,68794.15,Germany
803,42.0,5,0.0,1,1.0,0.0,196466.83,France
782,52.0,4,0.0,1,1.0,1.0,52759.82,Spain
639,66.0,0,0.0,2,0.0,1.0,42240.54,France
606,23.0,10,70417.79,1,0.0,1.0,90896.04,Spain
544,23.0,1,96471.2,1,1.0,0.0,35550.97,France
645,40.0,6,131411.24,1,1.0,1.0,194656.11,France
835,45.0,3,100212.13,1,1.0,0.0,152577.62,Spain
665,37.0,5,160389.82,1,0.0,1.0,183542.08,France
660,33.0,4,0.0,1,1.0,0.0,29664.45,Spain
528,32.0,2,99092.45,1,0.0,1.0,111149.98,Germany
639,34.0,7,149940.04,2,0.0,0.0,156648.81,Spain
735,43.0,10,123180.01,2,1.0,1.0,196673.28,Germany
833,47.0,2,0.0,2,1.0,1.0,182247.77,France
472,40.0,4,0.0,1,1.0,0.0,70154.22,Spain
605,33.0,4,0.0,2,0.0,1.0,83700.66,France
614,41.0,7,179915.85,1,0.0,0.0,14666.35,Spain
502,30.0,4,0.0,2,1.0,1.0,66263.87,France
776,33.0,2,0.0,2,1.0,1.0,176921.0,Spain
539,39.0,6,62052.28,1,0.0,1.0,59755.14,Spain
721,40.0,7,0.0,2,1.0,1.0,122580.48,France
523,36.0,8,113680.54,1,0.0,0.0,13197.44,Spain
725,47.0,1,104887.43,1,0.0,0.0,86622.56,Germany
613,39.0,8,118201.41,1,1.0,0.0,23315.59,Spain
646,32.0,8,105397.8,1,1.0,0.0,78111.84,Germany
559,50.0,5,162702.35,1,0.0,0.0,150548.5,France
620,39.0,9,159492.79,1,1.0,0.0,80582.34,Germany
555,40.0,10,139930.18,1,1.0,1.0,105720.09,France
713,24.0,7,147687.24,1,1.0,1.0,121592.5,Germany
734,51.0,1,118537.47,1,1.0,1.0,116912.45,France
718,33.0,4,70541.06,1,0.0,0.0,88592.8,Germany
614,41.0,8,121558.46,1,1.0,1.0,598.8,France
473,35.0,7,131504.73,1,1.0,0.0,189560.43,Germany
601,38.0,4,60013.81,1,1.0,1.0,38020.05,France
650,34.0,4,106005.54,1,0.0,1.0,142995.32,France
630,43.0,9,0.0,2,1.0,1.0,34338.04,France
760,37.0,7,0.0,1,0.0,0.0,32863.24,France
799,31.0,9,154586.92,1,0.0,1.0,88604.89,Germany
766,28.0,4,90696.78,1,0.0,1.0,21597.2,Germany
559,28.0,3,141099.43,1,1.0,1.0,15607.27,France
501,40.0,5,114655.58,1,0.0,0.0,126535.92,Germany
383,48.0,8,95808.19,1,0.0,0.0,137702.01,Spain
717,50.0,9,90305.76,1,1.0,1.0,124626.57,France
609,53.0,7,0.0,2,0.0,1.0,52332.85,France
609,45.0,4,89122.3,1,1.0,1.0,199256.98,Spain
714,49.0,5,140510.89,1,1.0,0.0,141914.94,Germany
792,25.0,8,142862.21,1,1.0,1.0,130639.01,Spain
508,28.0,0,96213.82,2,1.0,0.0,147913.56,Germany
637,44.0,0,157622.58,1,1.0,1.0,120454.2,Spain
622,47.0,6,142319.03,1,0.0,0.0,100183.05,Spain
619,29.0,4,98955.87,1,0.0,1.0,131712.51,Germany
601,47.0,1,64430.06,2,0.0,1.0,96517.97,France
558,58.0,2,142537.18,1,1.0,1.0,88791.83,Germany
755,40.0,2,137430.82,2,0.0,0.0,176768.59,Germany
559,25.0,5,0.0,2,1.0,1.0,163221.22,Spain
547,42.0,1,142703.4,1,1.0,0.0,86207.49,Germany
792,40.0,7,0.0,1,1.0,0.0,141652.2,Spain
717,36.0,2,102989.83,2,0.0,1.0,49185.57,Spain
539,42.0,1,177728.55,1,1.0,0.0,105013.63,Germany
501,40.0,2,0.0,2,0.0,0.0,141946.92,France
521,27.0,4,121325.84,1,1.0,1.0,164223.7,France
678,35.0,4,0.0,1,1.0,0.0,125518.32,France
782,39.0,8,0.0,2,1.0,1.0,33949.67,France
625,69.0,1,107569.96,1,1.0,1.0,182336.45,Spain
611,41.0,2,114206.84,1,1.0,0.0,164061.6,Germany
585,43.0,2,0.0,2,1.0,0.0,89402.54,France
685,50.0,6,94238.75,2,1.0,1.0,50664.07,France
755,38.0,1,0.0,2,1.0,0.0,20734.81,France
472,26.0,5,0.0,2,1.0,0.0,108411.66,France
526,36.0,0,0.0,2,1.0,0.0,97767.63,France
489,46.0,8,92060.06,1,1.0,0.0,147222.95,Germany
465,24.0,5,117154.9,1,1.0,1.0,127744.02,Germany
507,36.0,4,83543.37,1,0.0,0.0,140134.43,France
567,38.0,6,127678.8,2,0.0,0.0,45422.89,France
698,27.0,7,0.0,2,1.0,0.0,111471.55,France
663,34.0,7,0.0,2,1.0,1.0,180427.24,France
592,40.0,2,200322.45,1,1.0,1.0,113244.73,Spain
653,37.0,7,135847.47,1,1.0,0.0,144880.81,France
850,40.0,6,97339.99,1,0.0,1.0,88815.25,France
768,44.0,6,60603.4,1,1.0,1.0,178045.97,Spain
658,32.0,9,0.0,2,1.0,0.0,156774.75,France
768,30.0,6,0.0,2,1.0,1.0,199454.37,France
678,61.0,8,0.0,2,1.0,1.0,159938.82,Spain
629,34.0,8,0.0,2,1.0,1.0,180595.02,Spain
651,45.0,2,165901.59,2,1.0,0.0,23054.51,France
701,41.0,0,150844.94,1,0.0,1.0,127623.36,Germany
468,42.0,9,181627.14,2,1.0,0.0,172668.39,Germany
686,35.0,4,0.0,2,1.0,1.0,159676.55,Spain
666,38.0,6,127043.09,1,1.0,1.0,8247.0,France
669,25.0,1,157848.53,1,0.0,0.0,37543.93,France
483,41.0,1,118334.44,1,0.0,0.0,163147.99,Germany
499,38.0,9,0.0,2,0.0,1.0,183042.2,France
805,26.0,8,42712.87,2,1.0,1.0,28861.69,Germany
637,37.0,8,0.0,1,1.0,1.0,186062.36,Spain
494,40.0,7,0.0,2,0.0,1.0,158071.69,France
648,37.0,7,138503.51,2,1.0,0.0,57215.85,Germany
659,67.0,4,145981.87,1,1.0,1.0,131043.2,France
678,22.0,6,118064.93,2,1.0,1.0,195424.01,France
618,38.0,5,126473.99,1,1.0,0.0,91972.49,Spain
707,35.0,2,0.0,3,1.0,1.0,94148.3,France
650,32.0,1,132187.73,2,1.0,1.0,178331.36,Spain
637,41.0,9,0.0,2,1.0,0.0,145477.36,France
706,39.0,8,112889.91,1,0.0,1.0,6723.66,Germany
765,34.0,9,91835.16,1,0.0,0.0,138280.17,France
682,46.0,4,0.0,1,1.0,1.0,4654.28,Spain
790,31.0,9,0.0,2,1.0,0.0,84126.75,France
668,39.0,4,79896.0,1,1.0,0.0,38466.39,Germany
571,42.0,4,108825.34,3,1.0,0.0,55558.51,France
835,28.0,2,163569.61,2,1.0,1.0,154559.28,France
785,36.0,4,135438.4,1,0.0,0.0,190627.01,France
808,39.0,3,124216.93,1,0.0,1.0,171442.36,Germany
850,29.0,10,0.0,2,1.0,1.0,199775.67,France
766,52.0,7,92510.9,2,0.0,1.0,66193.61,France
693,46.0,3,151709.33,1,1.0,0.0,180736.24,Spain
667,45.0,3,0.0,2,0.0,0.0,163655.01,Spain
546,30.0,5,0.0,2,0.0,1.0,198543.09,France
850,41.0,3,0.0,2,1.0,0.0,128892.36,France
691,38.0,5,114753.76,1,1.0,0.0,107665.02,Germany
645,42.0,6,0.0,1,0.0,0.0,149807.01,France
686,47.0,5,170935.94,1,1.0,0.0,173179.79,Germany
706,57.0,7,0.0,1,1.0,0.0,17941.16,Spain
699,40.0,7,0.0,1,0.0,1.0,152876.13,France
583,22.0,2,0.0,2,0.0,1.0,5985.36,Spain
691,38.0,1,0.0,2,0.0,0.0,44653.5,France
628,51.0,3,123981.31,2,1.0,1.0,40546.15,France
592,41.0,0,0.0,2,1.0,0.0,65906.07,Spain
674,42.0,9,0.0,2,1.0,0.0,4292.72,France
711,28.0,5,0.0,2,1.0,1.0,93959.96,Spain
776,38.0,2,169824.46,1,1.0,0.0,169291.7,France
728,37.0,0,0.0,2,1.0,1.0,72203.8,France
661,39.0,6,132628.98,1,0.0,0.0,38812.67,Spain
594,38.0,6,63176.44,2,1.0,1.0,14466.08,Germany
557,27.0,3,87739.08,1,1.0,1.0,123096.56,France
718,67.0,7,0.0,3,1.0,1.0,82782.08,France
642,35.0,4,125476.31,1,1.0,1.0,91775.51,France
762,26.0,6,130428.78,1,1.0,0.0,173365.89,France
728,32.0,5,61825.5,1,1.0,1.0,156124.93,Germany
791,25.0,7,0.0,1,1.0,0.0,89666.28,Spain
648,35.0,7,0.0,2,0.0,0.0,122899.01,Spain
559,38.0,3,145874.35,1,1.0,0.0,56311.39,Spain
722,37.0,9,0.0,2,1.0,0.0,31921.95,Spain
797,33.0,10,83555.58,1,0.0,0.0,69767.14,Germany
586,46.0,8,106968.96,1,1.0,1.0,79366.98,Germany
612,63.0,2,126473.33,1,0.0,1.0,147545.65,France
834,28.0,6,0.0,1,1.0,0.0,74287.53,France
651,44.0,2,0.0,3,1.0,0.0,102530.35,France
713,42.0,0,109121.71,1,0.0,1.0,167873.49,Spain
685,43.0,9,108589.47,2,0.0,1.0,194808.51,Germany
485,51.0,7,144244.59,2,1.0,0.0,51113.14,Germany
657,36.0,8,0.0,2,0.0,1.0,123866.43,Spain
694,31.0,4,141989.27,2,1.0,0.0,26116.82,Germany
611,27.0,7,0.0,2,1.0,1.0,157474.1,France
670,57.0,3,175575.95,2,1.0,0.0,99061.75,Spain
722,46.0,5,0.0,2,1.0,0.0,179908.71,France
590,24.0,7,126431.54,1,1.0,0.0,58781.11,France
825,40.0,6,132308.22,1,0.0,0.0,117122.5,France
727,18.0,2,93816.7,2,1.0,0.0,126172.11,Germany
551,31.0,9,82293.82,2,1.0,1.0,91565.25,Germany
630,35.0,1,0.0,2,0.0,0.0,186826.22,Spain
598,20.0,8,180293.84,2,1.0,1.0,29552.7,Germany
725,44.0,5,0.0,1,1.0,1.0,117356.14,France
627,27.0,2,0.0,2,1.0,0.0,125451.01,France
616,34.0,10,0.0,2,1.0,0.0,25662.27,France
729,40.0,5,113574.61,2,1.0,0.0,103396.08,Germany
654,55.0,3,87485.67,1,1.0,1.0,3299.01,France
850,38.0,5,146756.68,1,1.0,0.0,78268.61,Germany
609,41.0,6,0.0,1,0.0,1.0,112585.19,France
568,28.0,1,127289.28,1,0.0,0.0,45611.51,Spain
850,24.0,6,0.0,2,1.0,1.0,13159.9,France
619,34.0,1,0.0,1,1.0,0.0,139919.38,Spain
641,65.0,6,38340.02,1,1.0,0.0,32607.77,France
579,33.0,1,0.0,2,1.0,1.0,54816.57,Spain
610,34.0,0,103108.17,1,0.0,0.0,125646.82,France
666,31.0,3,123212.08,2,1.0,1.0,112157.31,Germany
675,34.0,1,124619.33,2,0.0,1.0,163667.56,France
705,46.0,7,0.0,2,1.0,0.0,117273.35,Spain
738,31.0,9,79019.8,1,1.0,1.0,18606.23,Spain
662,35.0,6,0.0,2,0.0,0.0,2423.9,Spain
587,33.0,8,148163.57,1,0.0,0.0,122925.4,France
610,46.0,5,116886.59,1,0.0,0.0,107973.44,Spain
825,37.0,6,118050.79,1,0.0,1.0,52301.15,Germany
666,43.0,7,137780.74,2,1.0,1.0,119100.05,France
728,37.0,3,122689.51,2,0.0,0.0,106977.53,France
630,29.0,6,131354.39,1,0.0,1.0,9324.31,Germany
620,40.0,5,108197.11,2,1.0,0.0,49722.34,Germany
608,41.0,5,0.0,2,1.0,1.0,72462.25,France
711,34.0,4,133467.77,2,1.0,1.0,42976.64,Germany
532,52.0,3,110791.97,1,1.0,0.0,148704.77,Germany
670,25.0,7,0.0,2,1.0,1.0,144723.38,France
762,34.0,8,98592.88,1,0.0,1.0,191790.29,Germany
772,26.0,7,152400.51,2,1.0,0.0,79414.0,Germany
706,28.0,6,124923.35,2,1.0,1.0,50299.14,Germany
781,33.0,3,89276.48,1,1.0,0.0,6959.0,France
578,23.0,8,0.0,2,1.0,0.0,112124.98,Spain
702,50.0,3,0.0,2,0.0,0.0,94949.84,France
572,19.0,1,138657.08,1,1.0,1.0,16161.82,Germany
576,39.0,1,0.0,2,1.0,1.0,68814.23,France
523,27.0,8,61688.61,2,1.0,0.0,147059.16,Germany
640,42.0,5,176099.13,1,1.0,1.0,8404.73,France
610,33.0,4,111582.11,1,0.0,0.0,113943.17,France
650,55.0,9,119618.42,1,1.0,1.0,29861.13,Spain
617,42.0,0,70105.87,1,1.0,1.0,120830.73,Spain
568,46.0,3,0.0,2,1.0,1.0,29372.62,Spain
669,39.0,3,119452.03,1,1.0,1.0,171575.54,France
703,36.0,7,135095.47,1,1.0,0.0,143859.66,Spain
633,43.0,5,0.0,2,1.0,1.0,48249.88,France
686,44.0,7,55053.62,1,1.0,0.0,181757.19,France
769,41.0,1,72509.91,1,1.0,0.0,25723.73,Spain
616,36.0,6,0.0,1,1.0,1.0,12916.32,Spain
698,40.0,0,92053.44,1,1.0,1.0,143681.83,Spain
634,38.0,2,148430.55,1,1.0,1.0,56055.72,Germany
788,32.0,4,112079.58,1,0.0,0.0,89368.59,France
793,36.0,0,0.0,1,0.0,0.0,148993.47,Spain
738,40.0,1,115409.18,2,0.0,0.0,180456.8,Germany
471,27.0,4,0.0,2,1.0,0.0,122642.09,France
743,30.0,1,127023.39,1,1.0,1.0,138780.89,France
610,57.0,6,106938.11,2,0.0,1.0,186612.47,Germany
756,32.0,0,109528.16,2,1.0,1.0,56176.31,Germany
670,67.0,6,158719.57,1,1.0,1.0,118607.4,Spain
769,45.0,5,126674.81,1,1.0,0.0,124118.71,Germany
520,45.0,1,123086.39,1,1.0,1.0,41042.4,Germany
698,63.0,5,0.0,1,1.0,1.0,173576.71,Spain
605,64.0,2,129555.7,1,1.0,1.0,13601.79,France
676,29.0,7,131959.86,1,0.0,0.0,189268.81,France
811,40.0,1,101514.89,1,1.0,1.0,121765.0,France
635,24.0,4,140197.18,1,1.0,1.0,142935.83,Spain
425,39.0,4,0.0,2,1.0,0.0,197226.32,France
601,49.0,4,96252.98,2,1.0,0.0,104263.82,Germany
579,39.0,5,0.0,2,0.0,1.0,39891.84,France
712,29.0,3,87375.78,2,0.0,0.0,166194.53,France
850,45.0,5,127258.79,1,1.0,1.0,192744.23,Germany
592,29.0,7,0.0,2,1.0,1.0,91196.67,France
740,60.0,5,108028.08,2,0.0,0.0,25980.42,France
693,30.0,6,127992.25,1,1.0,1.0,50457.2,France
499,29.0,6,148051.52,1,1.0,0.0,118623.94,Germany
499,53.0,1,75225.53,2,0.0,0.0,144849.1,Spain
528,43.0,7,97473.87,2,1.0,1.0,159823.16,Spain
569,34.0,3,0.0,1,1.0,0.0,133997.53,Spain
836,37.0,10,0.0,2,1.0,0.0,111324.41,Spain
599,28.0,4,126833.79,2,1.0,0.0,60843.09,Spain
625,31.0,4,77743.01,2,1.0,0.0,75335.68,Germany
705,64.0,3,153469.26,3,0.0,0.0,146573.66,Germany
713,39.0,10,0.0,2,1.0,1.0,126263.97,France
620,61.0,5,0.0,1,0.0,0.0,31641.52,France
620,41.0,3,0.0,2,1.0,1.0,137309.06,France
662,72.0,7,140301.72,1,0.0,1.0,179258.67,Spain
630,50.0,3,129370.91,4,1.0,1.0,47775.34,Germany
762,31.0,7,117687.35,1,1.0,1.0,159344.43,France
578,31.0,5,102088.68,4,0.0,0.0,187866.21,Germany
834,68.0,9,130169.27,2,0.0,1.0,93112.2,Germany
578,39.0,2,0.0,2,1.0,0.0,70563.9,France
641,35.0,2,103711.56,1,0.0,1.0,192464.21,Germany
615,61.0,9,0.0,2,1.0,0.0,150227.85,Spain
717,40.0,0,98241.04,1,1.0,0.0,110887.14,France
630,50.0,8,0.0,2,0.0,1.0,79377.45,France
501,43.0,6,104533.24,1,0.0,0.0,81123.59,Spain
755,38.0,9,148912.44,1,1.0,0.0,80416.16,France
376,29.0,4,115046.74,4,1.0,0.0,119346.88,Germany
731,30.0,7,0.0,2,1.0,1.0,184581.68,France
672,21.0,1,35741.69,1,1.0,0.0,28789.94,Germany
627,35.0,2,137852.96,1,1.0,1.0,172269.21,Germany
703,43.0,8,0.0,2,1.0,0.0,9704.66,France
710,46.0,10,120530.34,1,1.0,0.0,166586.99,Germany
641,52.0,4,0.0,1,1.0,0.0,90964.54,France
786,32.0,9,0.0,2,1.0,0.0,133112.41,France
572,51.0,8,97750.07,3,1.0,1.0,193014.26,Germany
793,41.0,3,141806.46,1,1.0,0.0,102921.17,France
777,30.0,4,0.0,2,0.0,1.0,115611.97,France
579,31.0,2,90547.48,2,1.0,1.0,18800.13,Germany
669,47.0,0,63723.78,2,1.0,1.0,181928.25,Germany
641,31.0,3,153316.14,1,1.0,0.0,59927.99,Spain
580,65.0,9,106804.26,3,1.0,0.0,107890.69,France
719,35.0,3,122964.88,1,1.0,1.0,138231.7,Spain
687,21.0,8,0.0,2,1.0,1.0,154767.34,Spain
434,33.0,3,0.0,1,1.0,1.0,2739.71,Spain
650,26.0,4,214346.96,2,1.0,0.0,128815.33,Germany
626,36.0,2,181671.16,2,1.0,1.0,57531.14,Germany
509,30.0,6,0.0,2,1.0,0.0,180598.86,France
576,40.0,9,0.0,2,1.0,0.0,112465.19,France
683,41.0,6,95696.52,2,1.0,1.0,184366.14,France
628,33.0,8,152143.89,1,1.0,1.0,32174.03,Germany
630,28.0,9,0.0,2,0.0,0.0,32599.35,France
540,35.0,7,128369.75,2,1.0,0.0,198256.15,Germany
621,34.0,2,91258.52,2,1.0,0.0,44857.4,Germany
530,39.0,2,0.0,2,1.0,0.0,197923.05,France
577,33.0,6,0.0,2,1.0,0.0,57975.8,Spain
581,24.0,10,159203.71,1,1.0,1.0,102517.83,Spain
783,37.0,1,136689.66,1,1.0,0.0,197890.65,Spain
774,28.0,1,71264.02,2,0.0,1.0,68759.57,France
541,34.0,3,128743.55,1,1.0,0.0,134851.12,France
745,38.0,5,65095.41,2,1.0,1.0,140197.42,Germany
552,42.0,9,133701.07,2,1.0,0.0,101069.71,France
582,31.0,2,0.0,2,1.0,1.0,33747.03,France
639,35.0,5,136526.26,2,1.0,0.0,59653.03,Spain
532,66.0,3,0.0,1,1.0,1.0,115227.02,Spain
669,50.0,4,112650.89,1,0.0,0.0,166386.22,Germany
706,31.0,1,117020.08,2,1.0,0.0,54439.53,Germany
491,68.0,3,107571.61,1,0.0,1.0,113695.99,France
616,45.0,4,122793.96,1,1.0,1.0,62002.04,Germany
723,35.0,0,0.0,2,0.0,1.0,61290.99,France
732,36.0,7,126195.81,1,1.0,1.0,133172.48,France
574,34.0,7,152992.91,1,1.0,1.0,134691.2,France
749,27.0,9,0.0,2,1.0,0.0,132734.87,France
605,39.0,7,0.0,1,0.0,1.0,119348.28,France
681,29.0,2,148143.84,1,1.0,1.0,52021.39,France
622,27.0,9,139834.93,1,1.0,1.0,152733.89,Spain
582,33.0,2,122394.0,1,1.0,1.0,22113.93,Germany
739,31.0,1,0.0,2,1.0,1.0,58469.75,Spain
600,32.0,1,0.0,1,1.0,1.0,101986.16,France
712,23.0,2,0.0,2,0.0,1.0,66795.78,France
