CustomerID,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashBackAmount,Churn
56180,4,Mobile Phone,3,15,Credit Card,Male,1,1,Laptop & Accessory,5,Single,1,0,26,0,4,6,138.22,0
56181,10,Computer,2,29,E Wallet,Female,2,1,Fashion,1,Married,3,0,16,0,4,17,141.65,0
56182,2,Phone,2,18,Credit Card,Male,4,3,Grocery,5,Single,4,0,21,4,7,2,134.05,1
56183,1,Mobile Phone,3,8,Credit Card,Female,3,4,Grocery,2,Divorced,2,1,11,3,4,12,122.39,0
56184,42,Mobile Phone,1,10,UPI,Male,4,4,Laptop & Accessory,3,Divorced,5,0,23,2,4,18,227.62,0
56185,0,Mobile Phone,3,14,Credit Card,Female,2,3,Grocery,3,Married,1,0,20,3,7,16,119.11,0
56186,19,Computer,1,13,E Wallet,Male,2,1,Laptop & Accessory,5,Married,9,0,11,0,1,2,189.15,0
56187,18,Mobile Phone,2,27,UPI,Female,2,1,Mobile Phone,2,Married,3,0,19,1,4,5,176.4,0
56188,4,Phone,1,15,E Wallet,Male,5,5,Laptop & Accessory,3,Single,2,1,25,3,6,4,135.23,0
56189,1,Computer,3,12,Credit Card,Male,2,1,Others,1,Single,1,1,21,0,2,5,115.65,1
56190,1,Computer,2,24,Debit Card,Female,3,4,Fashion,3,Divorced,3,0,23,3,7,2,150.74,1
56191,14,Computer,2,15,E Wallet,Male,3,1,Mobile Phone,3,Single,3,0,24,3,6,9,156.57,0
56192,12,Mobile Phone,3,6,COD,Male,3,2,Mobile Phone,3,Married,2,0,26,5,7,10,203.9,0
56193,18,Phone,3,13,UPI,Male,3,2,Mobile Phone,1,Married,6,0,25,4,5,6,171.78,1
56194,33,Computer,3,19,E Wallet,Female,3,2,Mobile Phone,4,Married,2,0,14,0,3,6,212.17,0
56195,14,Phone,1,12,Credit Card,Female,1,3,Fashion,3,Single,3,0,11,3,6,6,148.36,0
56196,2,Mobile Phone,3,19,Debit Card,Female,3,2,Grocery,3,Married,1,1,18,0,4,7,124.88,1
56197,3,Computer,2,23,E Wallet,Male,2,5,Laptop & Accessory,3,Married,3,0,18,2,3,12,145.23,0
56198,22,Mobile Phone,2,20,Debit Card,Female,1,1,Grocery,3,Divorced,4,1,21,4,7,8,208.37,0
56199,2,Computer,3,16,UPI,Female,2,4,Grocery,2,Married,4,0,13,1,4,11,153.6,1
56200,0,Computer,1,16,Credit Card,Male,2,3,Grocery,1,Single,3,0,19,3,7,1,126.71,1
56201,14,Computer,1,12,Credit Card,Male,3,1,Others,1,Single,5,1,15,1,5,11,171.63,1
56202,6,Computer,2,11,Debit Card,Male,4,2,Others,3,Single,7,1,20,0,3,4,147.04,1
56203,30,Mobile Phone,3,19,Credit Card,Male,3,3,Laptop & Accessory,1,Divorced,2,0,16,1,2,4,209.9,0
56204,12,Phone,2,12,E Wallet,Female,3,2,Grocery,3,Single,2,0,14,3,4,20,164.9,1
56205,1,Phone,2,11,Credit Card,Male,2,3,Grocery,5,Divorced,3,0,23,0,2,9,148.35,0
56206,35,Mobile Phone,2,14,E Wallet,Female,5,3,Mobile Phone,1,Married,10,0,26,0,2,2,216.63,0
56207,3,Phone,2,14,E Wallet,Female,4,3,Fashion,4,Married,1,0,17,2,5,9,145.42,0
56208,4,Mobile Phone,3,17,Credit Card,Male,4,3,Others,3,Married,2,1,13,2,6,0,135.34,0
56209,6,Computer,1,9,Credit Card,Male,2,1,Laptop & Accessory,5,Married,3,1,17,5,9,1,203.06,0
56210,0,Mobile Phone,2,14,UPI,Male,3,4,Mobile Phone,4,Married,9,0,25,1,2,4,113.48,1
56211,8,Phone,3,13,Debit Card,Male,2,2,Others,1,Married,5,0,13,1,5,12,157.07,0
56212,1,Mobile Phone,2,19,E Wallet,Female,3,2,Mobile Phone,2,Married,2,1,19,4,6,1,155.88,0
56213,6,Mobile Phone,1,21,Credit Card,Male,1,2,Laptop & Accessory,3,Single,4,0,12,2,6,5,175.42,0
56214,5,Mobile Phone,1,15,E Wallet,Female,2,2,Others,2,Married,2,1,12,4,5,10,151.7,0
56215,17,Mobile Phone,3,17,Credit Card,Female,5,3,Others,4,Single,3,0,20,2,3,1,169.6,0
56216,19,Computer,1,14,Debit Card,Female,3,3,Grocery,2,Married,1,1,22,3,4,5,178.88,1
56217,1,Mobile Phone,1,24,COD,Male,1,2,Fashion,4,Married,2,0,23,2,4,8,156.1,0
56218,5,Computer,1,24,Debit Card,Female,4,1,Mobile Phone,2,Single,4,0,17,0,4,10,165.91,0
56219,5,Phone,2,11,Debit Card,Male,1,1,Grocery,2,Single,2,0,24,0,3,2,146.91,0
56220,1,Computer,3,8,Credit Card,Female,3,3,Mobile Phone,5,Married,4,0,17,3,6,11,145.77,0
56221,19,Computer,3,20,COD,Male,3,4,Mobile Phone,3,Married,2,0,25,2,3,4,157.76,0
56222,14,Mobile Phone,1,9,Debit Card,Male,1,3,Laptop & Accessory,3,Married,1,1,23,3,7,8,190.11,0
56223,2,Mobile Phone,2,25,Credit Card,Male,3,4,Mobile Phone,1,Married,6,0,16,3,5,3,138.4,1
56224,5,Mobile Phone,3,9,Credit Card,Male,1,2,Laptop & Accessory,2,Single,2,0,13,2,5,6,134.94,0
56225,1,Mobile Phone,1,21,Credit Card,Male,1,2,Mobile Phone,1,Married,4,1,17,1,4,1,94.38,0
56226,11,Phone,1,15,E Wallet,Male,1,4,Fashion,2,Married,3,0,14,2,3,6,148.75,0
56227,1,Mobile Phone,3,34,Credit Card,Male,2,4,Mobile Phone,2,Single,4,0,18,2,6,6,146.41,1
56228,51,Phone,2,25,Credit Card,Male,4,3,Fashion,1,Divorced,3,0,22,0,3,5,260.36,0
56229,18,Mobile Phone,2,8,Debit Card,Female,2,4,Mobile Phone,5,Single,3,0,21,1,2,5,170.52,0
56230,5,Computer,1,10,COD,Female,3,3,Laptop & Accessory,1,Single,5,0,22,3,6,2,140.59,0
56231,10,Mobile Phone,3,19,Debit Card,Female,2,3,Fashion,5,Married,3,1,12,1,2,8,147.55,1
56232,29,Mobile Phone,2,23,E Wallet,Male,4,3,Laptop & Accessory,3,Single,5,1,24,1,2,6,202.01,0
56233,9,Computer,3,9,UPI,Male,3,3,Others,2,Single,2,0,15,0,3,13,163.74,1
56234,2,Mobile Phone,3,21,Debit Card,Female,1,3,Grocery,3,Married,8,0,24,0,3,1,149.18,0
56235,5,Computer,3,16,Debit Card,Female,3,2,Others,5,Single,1,0,11,3,5,4,147.02,0
56236,22,Computer,3,17,Credit Card,Male,2,5,Laptop & Accessory,5,Married,2,0,21,2,6,9,201.94,0
56237,12,Mobile Phone,1,10,E Wallet,Female,2,5,Mobile Phone,3,Single,1,0,19,0,4,6,164.76,1
56238,12,Phone,3,30,E Wallet,Female,3,2,Laptop & Accessory,4,Married,2,0,14,2,5,5,156.18,0
56239,24,Mobile Phone,1,17,UPI,Female,2,3,Mobile Phone,1,Single,1,0,25,4,5,6,175.58,0
56240,26,Computer,3,13,Credit Card,Male,2,4,Laptop & Accessory,3,Divorced,3,0,20,3,5,14,219.3,0
56241,30,Mobile Phone,1,13,COD,Female,3,1,Grocery,2,Divorced,1,1,23,2,4,7,212.65,0
56242,1,Computer,2,13,Credit Card,Male,2,2,Laptop & Accessory,2,Single,3,0,24,1,2,14,111.73,1
56243,9,Mobile Phone,1,17,UPI,Male,2,3,Laptop & Accessory,3,Married,6,0,24,2,3,3,173.29,1
56244,16,Mobile Phone,3,15,Credit Card,Female,3,1,Laptop & Accessory,5,Married,1,1,26,2,6,18,187.99,1
56245,16,Mobile Phone,1,8,Debit Card,Male,1,4,Fashion,4,Single,4,1,19,0,4,6,214.28,0
56246,11,Mobile Phone,2,8,Credit Card,Male,4,4,Fashion,3,Married,2,0,26,2,4,2,177.09,0
56247,2,Mobile Phone,3,21,Debit Card,Female,3,4,Laptop & Accessory,3,Divorced,1,0,11,4,5,5,140.03,0
56248,19,Computer,2,18,Debit Card,Male,1,4,Fashion,5,Married,5,0,18,1,4,7,166.67,0
56249,15,Computer,1,29,Credit Card,Female,2,3,Grocery,1,Married,3,0,24,0,1,6,143.06,0
56250,1,Mobile Phone,2,9,Debit Card,Female,5,2,Mobile Phone,4,Married,1,1,20,4,6,4,148.12,0
56251,7,Mobile Phone,1,15,Credit Card,Male,3,1,Fashion,2,Married,3,0,24,3,7,7,165.67,0
56252,2,Mobile Phone,2,15,Debit Card,Female,2,4,Mobile Phone,2,Divorced,8,1,20,2,6,1,141.99,1
56253,4,Mobile Phone,3,6,Credit Card,Male,2,4,Mobile Phone,2,Married,5,1,17,2,4,6,149.07,1
56254,0,Mobile Phone,2,14,COD,Male,3,3,Laptop & Accessory,3,Divorced,3,0,16,2,5,3,128.07,0
56255,6,Mobile Phone,1,19,Credit Card,Male,2,4,Laptop & Accessory,2,Single,7,0,21,2,6,5,146.15,1
56256,9,Phone,1,24,Debit Card,Female,3,1,Others,3,Married,5,0,15,2,4,3,162.75,0
56257,11,Computer,3,9,Credit Card,Female,3,2,Mobile Phone,1,Married,2,0,20,1,3,11,146.58,0
56258,13,Mobile Phone,1,18,E Wallet,Male,4,2,Laptop & Accessory,2,Married,3,1,15,2,6,5,176.44,0
56259,21,Mobile Phone,2,8,Credit Card,Female,2,2,Fashion,4,Single,6,0,25,0,1,5,169.8,0
56260,2,Computer,2,12,Credit Card,Male,1,4,Others,3,Single,1,0,12,2,6,5,127.73,0
56261,1,Mobile Phone,3,16,E Wallet,Male,5,4,Mobile Phone,4,Single,2,0,13,2,5,8,136.61,1
56262,22,Computer,3,15,Debit Card,Female,3,3,Laptop & Accessory,3,Single,2,0,11,3,5,11,190.47,0
56263,2,Phone,1,8,Credit Card,Male,1,3,Others,5,Single,2,1,11,1,2,1,141.23,0
56264,44,Computer,2,9,Debit Card,Female,2,3,Fashion,3,Married,1,1,14,3,7,1,256.39,0
56265,22,Mobile Phone,2,10,Debit Card,Male,3,4,Fashion,3,Married,3,1,21,1,4,8,203.22,0
56266,8,Computer,1,17,Debit Card,Male,3,3,Fashion,2,Married,3,0,12,2,4,1,167.48,0
56267,47,Phone,1,14,Credit Card,Male,2,2,Mobile Phone,3,Single,3,0,12,2,3,4,232.49,0
56268,1,Computer,2,12,UPI,Female,4,3,Fashion,4,Married,2,0,13,1,5,1,148.19,0
56269,4,Computer,1,18,Credit Card,Male,2,3,Laptop & Accessory,4,Divorced,4,1,26,1,2,6,135.55,1
56270,12,Mobile Phone,3,17,Credit Card,Male,1,3,Grocery,2,Divorced,4,0,17,1,4,8,177.26,0
56271,5,Mobile Phone,1,11,Credit Card,Female,1,4,Mobile Phone,5,Divorced,1,0,25,0,2,10,129.72,1
56272,31,Computer,1,16,Credit Card,Female,4,3,Fashion,3,Married,1,0,13,2,6,14,203.79,0
56273,0,Phone,1,17,Credit Card,Female,5,3,Grocery,2,Married,1,0,21,1,5,23,116.93,0
56274,9,Computer,1,10,UPI,Male,2,3,Laptop & Accessory,5,Married,4,0,15,2,6,8,171.51,0
56275,10,Computer,2,12,Debit Card,Female,1,2,Fashion,3,Single,1,0,25,1,5,9,153.32,0
56276,12,Mobile Phone,1,13,E Wallet,Male,4,1,Mobile Phone,2,Single,8,1,21,1,5,4,158.22,1
56277,3,Mobile Phone,3,19,UPI,Female,2,4,Mobile Phone,4,Married,4,1,18,1,2,8,151.75,1
56278,5,Mobile Phone,3,20,Credit Card,Male,2,3,Fashion,3,Married,3,0,13,3,5,4,151.23,0
56279,22,Mobile Phone,3,18,E Wallet,Female,4,1,Others,2,Divorced,1,1,13,3,4,16,194.07,0
56280,2,Computer,1,8,Credit Card,Male,5,5,Grocery,4,Single,1,0,11,1,2,1,100.3,1
56281,21,Mobile Phone,3,10,Credit Card,Female,3,2,Laptop & Accessory,5,Single,3,0,21,0,1,4,186.1,0
56282,9,Computer,1,19,Debit Card,Female,2,3,Fashion,1,Single,2,0,25,4,7,4,173.62,1
56283,17,Computer,2,20,Debit Card,Female,4,3,Mobile Phone,3,Married,2,0,17,5,8,7,202.74,0
56284,15,Mobile Phone,2,15,Debit Card,Female,2,3,Mobile Phone,3,Married,1,0,14,1,4,11,188.61,0
56285,2,Mobile Phone,1,14,E Wallet,Male,2,2,Laptop & Accessory,4,Married,2,1,14,3,7,9,153.42,0
56286,10,Computer,3,22,Credit Card,Male,3,4,Grocery,2,Married,3,0,11,1,5,4,134.97,1
56287,24,Phone,1,7,E Wallet,Male,4,2,Fashion,2,Single,2,0,13,2,5,12,191.03,0
56288,6,Computer,2,12,Debit Card,Male,2,3,Grocery,4,Divorced,2,0,16,4,6,3,160.23,0
56289,40,Mobile Phone,1,26,UPI,Female,3,4,Laptop & Accessory,4,Married,6,1,18,2,6,1,238.67,0
56290,7,Mobile Phone,3,26,Credit Card,Male,3,1,Laptop & Accessory,2,Married,2,1,15,0,3,2,144.56,1
56291,1,Mobile Phone,3,9,Debit Card,Female,4,4,Grocery,1,Married,6,1,24,4,7,14,158.04,1
56292,5,Mobile Phone,1,11,Credit Card,Male,3,3,Grocery,4,Divorced,1,0,24,1,2,8,127.87,0
56293,36,Computer,2,18,COD,Female,4,2,Laptop & Accessory,4,Married,5,0,17,1,4,19,218.08,0
56294,4,Computer,3,14,Credit Card,Male,3,3,Fashion,5,Married,3,0,15,1,4,8,140.74,0
56295,24,Mobile Phone,2,17,Credit Card,Male,3,3,Laptop & Accessory,1,Married,3,0,16,3,5,18,228.91,0
56296,25,Mobile Phone,2,8,Credit Card,Male,2,1,Laptop & Accessory,3,Divorced,3,0,24,0,1,0,155.68,0
56297,5,Mobile Phone,2,22,Credit Card,Male,4,3,Mobile Phone,2,Married,4,1,22,1,5,1,168.18,0
56298,1,Phone,1,15,Debit Card,Female,3,5,Others,4,Single,5,1,22,0,2,11,111.92,1
56299,15,Mobile Phone,2,13,Credit Card,Male,3,3,Fashion,2,Single,1,0,24,0,2,10,163.4,1
56300,4,Computer,2,20,Credit Card,Male,4,2,Mobile Phone,2,Married,2,1,11,1,5,8,153.71,0
56301,18,Mobile Phone,2,16,E Wallet,Female,2,3,Laptop & Accessory,4,Divorced,3,0,13,1,5,10,185.84,0
56302,7,Computer,3,18,Debit Card,Male,3,4,Laptop & Accessory,4,Married,7,1,16,1,5,2,151.11,1
56303,7,Mobile Phone,1,15,Credit Card,Male,3,2,Laptop & Accessory,5,Married,1,0,25,1,5,5,168.02,0
56304,18,Mobile Phone,1,12,E Wallet,Male,2,3,Laptop & Accessory,1,Married,2,0,19,0,3,9,172.32,0
56305,5,Computer,1,19,Credit Card,Female,2,3,Laptop & Accessory,4,Married,4,0,14,1,4,12,139.13,0
56306,7,Computer,1,24,Credit Card,Female,4,3,Fashion,5,Single,6,0,12,1,5,0,156.04,0
56307,5,Mobile Phone,1,25,E Wallet,Male,4,4,Mobile Phone,1,Single,5,0,14,5,8,3,152.12,0
56308,5,Mobile Phone,3,13,Credit Card,Female,4,3,Laptop & Accessory,5,Single,8,0,24,2,4,7,140.44,0
56309,8,Mobile Phone,1,9,Credit Card,Male,3,3,Fashion,5,Married,3,0,26,0,4,12,167.84,0
56310,19,Mobile Phone,2,19,UPI,Male,2,3,Others,2,Married,4,0,15,5,6,9,191.12,0
56311,5,Computer,1,11,COD,Male,2,4,Fashion,2,Single,5,0,16,2,4,2,136.71,0
56312,8,Phone,2,13,Debit Card,Male,3,3,Laptop & Accessory,2,Married,2,1,19,0,2,7,149.92,0
56313,13,Mobile Phone,3,20,UPI,Male,4,3,Mobile Phone,5,Married,1,1,19,4,5,3,134.16,1
56314,3,Mobile Phone,1,13,Credit Card,Female,2,2,Grocery,1,Divorced,1,0,11,3,5,7,143.57,0
56315,3,Mobile Phone,3,9,Credit Card,Female,4,4,Laptop & Accessory,3,Married,6,1,15,4,5,20,150.05,1
56316,32,Mobile Phone,3,14,UPI,Male,2,2,Mobile Phone,3,Married,1,0,20,5,6,9,224.0,0
56317,15,Mobile Phone,2,20,COD,Male,2,2,Mobile Phone,4,Married,2,0,24,0,1,3,140.91,1
56318,10,Computer,1,20,Debit Card,Female,4,4,Mobile Phone,2,Married,5,1,11,0,1,8,144.98,1
56319,12,Mobile Phone,2,29,Credit Card,Male,3,2,Fashion,3,Married,2,1,12,1,4,1,170.97,0
56320,0,Computer,3,14,UPI,Female,2,4,Mobile Phone,3,Divorced,1,0,12,3,6,11,148.84,0
56321,11,Computer,1,14,Credit Card,Female,4,3,Laptop & Accessory,3,Married,1,1,13,1,2,5,160.66,0
56322,8,Phone,2,18,Debit Card,Female,4,2,Mobile Phone,2,Single,1,0,22,1,5,4,152.61,1
56323,9,Phone,1,9,COD,Male,4,4,Mobile Phone,5,Married,3,0,18,1,2,10,129.93,0
56324,5,Computer,1,24,Debit Card,Female,3,2,Others,4,Single,2,0,18,3,4,10,126.57,1
56325,1,Phone,3,20,E Wallet,Male,2,3,Fashion,4,Single,1,0,11,1,2,3,139.97,0
56326,2,Mobile Phone,2,15,Credit Card,Male,4,4,Grocery,2,Married,1,0,21,1,4,1,151.48,0
56327,36,Mobile Phone,1,16,Credit Card,Male,3,3,Fashion,1,Single,5,0,20,2,3,3,202.67,0
56328,6,Mobile Phone,2,21,Debit Card,Female,4,4,Laptop & Accessory,5,Married,1,0,15,2,4,4,140.19,0
56329,7,Computer,1,35,Debit Card,Male,2,5,Mobile Phone,5,Married,3,0,16,2,3,9,150.81,0
56330,0,Phone,1,15,Debit Card,Male,5,3,Fashion,3,Single,2,0,26,0,3,8,133.42,0
56331,0,Mobile Phone,2,11,E Wallet,Male,2,2,Fashion,3,Single,2,1,25,0,4,3,138.28,1
56332,15,Computer,2,13,E Wallet,Male,2,4,Fashion,3,Single,1,0,20,4,6,4,177.3,0
56333,9,Computer,1,22,E Wallet,Male,2,3,Others,2,Divorced,3,0,11,5,6,4,147.11,1
56334,8,Phone,1,17,E Wallet,Female,5,3,Laptop & Accessory,3,Single,5,1,24,4,6,12,167.75,1
56335,3,Computer,2,27,Debit Card,Male,1,3,Others,5,Divorced,3,0,15,1,2,7,143.45,0
56336,16,Phone,3,8,COD,Male,3,4,Laptop & Accessory,1,Divorced,2,0,22,3,6,11,165.47,0
56337,2,Mobile Phone,3,14,Debit Card,Male,2,3,Others,4,Single,2,0,13,2,4,0,152.36,0
56338,2,Mobile Phone,1,22,Credit Card,Male,2,2,Laptop & Accessory,1,Married,2,0,23,2,3,4,89.92,1
56339,7,Mobile Phone,2,8,E Wallet,Male,3,4,Fashion,5,Married,2,0,25,2,3,4,139.89,0
56340,4,Mobile Phone,3,7,Debit Card,Female,4,4,Fashion,1,Single,3,0,12,2,3,10,161.01,1
56341,3,Mobile Phone,2,21,Debit Card,Female,2,1,Grocery,3,Married,2,0,21,3,5,27,166.24,1
56342,12,Computer,3,12,UPI,Female,3,2,Mobile Phone,3,Married,3,0,15,2,3,6,165.84,0
56343,12,Computer,3,19,Credit Card,Female,3,5,Laptop & Accessory,3,Married,1,0,19,2,4,14,170.65,1
56344,20,Computer,1,9,E Wallet,Male,2,2,Fashion,3,Married,2,0,17,1,5,3,193.0,0
56345,6,Mobile Phone,1,13,UPI,Male,4,2,Fashion,4,Married,4,0,15,5,6,4,154.72,1
56346,0,Mobile Phone,1,17,COD,Female,3,3,Laptop & Accessory,4,Single,4,0,21,2,4,7,141.05,0
56347,3,Mobile Phone,1,9,Debit Card,Male,5,2,Mobile Phone,1,Divorced,4,0,14,5,8,9,150.97,1
56348,46,Mobile Phone,3,9,Debit Card,Male,2,3,Laptop & Accessory,4,Single,2,0,24,3,7,17,267.8,0
56349,10,Computer,3,15,E Wallet,Female,1,2,Others,1,Divorced,2,1,24,0,2,7,141.91,1
56350,14,Mobile Phone,1,8,Debit Card,Male,3,3,Grocery,4,Married,1,0,15,2,3,22,168.98,0
56351,0,Mobile Phone,2,11,Credit Card,Male,4,6,Grocery,4,Married,7,0,13,1,4,5,113.94,0
56352,8,Computer,2,21,Credit Card,Male,2,3,Laptop & Accessory,2,Divorced,5,1,13,1,4,2,137.15,0
56353,0,Mobile Phone,1,18,Credit Card,Female,2,1,Fashion,2,Divorced,7,0,19,2,5,8,140.15,1
56354,10,Phone,2,20,E Wallet,Female,3,4,Laptop & Accessory,1,Single,3,1,20,1,4,17,145.74,1
56355,30,Mobile Phone,3,17,UPI,Female,2,3,Fashion,2,Married,3,0,16,5,6,10,218.17,1
56356,41,Phone,1,5,Debit Card,Male,4,3,Grocery,3,Married,5,0,17,3,4,5,206.89,0
56357,9,Mobile Phone,1,9,Credit Card,Female,2,5,Fashion,3,Married,2,0,17,0,1,3,124.78,0
56358,7,Computer,1,11,Credit Card,Male,3,2,Others,2,Single,2,0,26,1,3,4,148.17,0
56359,34,Mobile Phone,1,27,Credit Card,Male,4,3,Mobile Phone,3,Married,3,0,17,0,3,7,191.79,0
56360,13,Computer,1,21,Debit Card,Male,2,2,Fashion,3,Single,1,0,14,2,6,8,164.9,0
56361,0,Mobile Phone,2,25,Credit Card,Female,4,1,Mobile Phone,1,Single,4,0,18,2,5,6,135.79,1
56362,7,Mobile Phone,2,24,COD,Male,2,3,Grocery,2,Single,2,1,13,1,2,11,148.52,1
56363,3,Computer,3,21,E Wallet,Male,3,5,Fashion,5,Married,4,0,20,3,5,4,143.22,1
56364,7,Mobile Phone,1,9,Debit Card,Female,2,4,Fashion,4,Divorced,3,1,13,1,5,10,151.55,1
56365,7,Mobile Phone,1,14,E Wallet,Male,2,2,Fashion,5,Married,3,1,22,1,2,12,151.42,1
56366,10,Mobile Phone,3,12,Debit Card,Male,3,3,Grocery,3,Single,6,0,23,1,2,5,127.36,1
56367,5,Computer,3,11,E Wallet,Female,3,4,Mobile Phone,1,Married,1,0,26,0,2,3,151.84,0
56368,2,Mobile Phone,1,23,UPI,Male,3,2,Laptop & Accessory,4,Married,3,0,23,2,6,8,151.66,0
56369,8,Mobile Phone,1,17,Credit Card,Female,1,2,Others,1,Married,2,0,14,6,8,7,158.11,1
56370,21,Mobile Phone,3,12,Debit Card,Male,3,2,Fashion,5,Married,1,0,26,3,4,9,197.16,0
56371,13,Computer,1,24,Credit Card,Female,2,3,Fashion,2,Single,1,0,16,3,7,4,180.67,0
56372,4,Computer,1,9,Debit Card,Male,2,1,Fashion,4,Married,5,0,12,2,6,6,172.58,1
56373,32,Mobile Phone,2,20,E Wallet,Female,3,3,Mobile Phone,4,Single,2,0,24,0,2,9,221.18,0
56374,29,Mobile Phone,1,7,Debit Card,Female,4,4,Others,3,Married,4,0,19,5,6,7,208.52,0
56375,2,Mobile Phone,1,15,Debit Card,Female,3,4,Fashion,3,Married,6,0,26,1,2,8,117.78,1
56376,0,Mobile Phone,2,10,Credit Card,Male,2,3,Laptop & Accessory,2,Single,5,1,22,2,5,10,151.36,1
56377,16,Mobile Phone,3,11,UPI,Female,4,2,Others,4,Married,2,0,14,3,4,29,172.61,1
56378,21,Mobile Phone,3,20,Credit Card,Male,1,4,Others,2,Single,3,1,20,1,4,9,181.98,1
56379,41,Mobile Phone,3,11,Credit Card,Male,3,5,Laptop & Accessory,3,Married,2,0,22,0,1,6,214.65,0
56380,26,Phone,1,9,Debit Card,Female,2,2,Others,2,Divorced,1,0,11,2,3,13,221.75,0
56381,11,Mobile Phone,1,18,Credit Card,Male,4,5,Fashion,4,Married,6,1,25,0,2,6,140.09,1
56382,9,Computer,3,20,Credit Card,Male,2,4,Laptop & Accessory,4,Married,4,0,17,2,5,16,168.06,0
56383,0,Mobile Phone,2,7,COD,Male,3,5,Others,1,Single,5,0,25,1,3,9,152.34,1
56384,3,Mobile Phone,1,28,Debit Card,Male,4,2,Laptop & Accessory,1,Married,2,0,12,1,3,6,131.57,0
56385,7,Computer,1,12,Debit Card,Female,4,5,Fashion,1,Single,2,1,25,2,4,3,150.76,0
56386,11,Mobile Phone,1,11,Debit Card,Male,2,2,Grocery,1,Married,2,0,14,2,4,26,132.03,0
56387,9,Mobile Phone,2,6,UPI,Male,2,2,Grocery,1,Divorced,2,0,21,1,4,5,136.89,0
56388,16,Computer,1,18,Credit Card,Female,1,2,Laptop & Accessory,2,Married,1,0,19,2,6,11,204.52,0
56389,3,Mobile Phone,3,10,E Wallet,Male,4,3,Mobile Phone,4,Married,4,0,13,1,2,2,112.42,0
56390,9,Mobile Phone,1,12,E Wallet,Male,4,1,Laptop & Accessory,3,Married,8,0,11,5,9,4,169.79,0
56391,1,Mobile Phone,3,19,COD,Male,2,3,Laptop & Accessory,1,Divorced,6,0,14,1,5,4,145.96,0
56392,6,Mobile Phone,3,12,Debit Card,Male,2,3,Others,1,Single,1,1,18,1,5,0,139.14,0
56393,16,Computer,2,12,Debit Card,Female,3,1,Grocery,1,Single,2,1,20,2,5,5,167.31,1
56394,14,Mobile Phone,3,14,E Wallet,Male,3,4,Fashion,3,Single,2,0,14,3,5,8,185.81,0
56395,56,Mobile Phone,2,18,Credit Card,Female,2,2,Grocery,2,Married,1,0,16,1,4,7,258.5,0
56396,3,Mobile Phone,1,21,E Wallet,Female,3,1,Mobile Phone,4,Married,4,0,20,2,3,12,133.28,0
56397,8,Mobile Phone,1,7,Credit Card,Male,2,3,Grocery,3,Married,4,0,16,0,1,10,131.1,1
56398,4,Phone,2,21,Credit Card,Female,1,2,Fashion,5,Married,4,0,11,1,3,4,130.5,0
56399,6,Mobile Phone,2,20,COD,Male,3,4,Fashion,5,Single,3,1,17,1,4,1,178.67,0
56400,23,Phone,2,11,COD,Male,4,2,Laptop & Accessory,1,Married,2,1,15,2,5,1,174.05,0
56401,13,Computer,2,17,Debit Card,Female,4,2,Mobile Phone,2,Single,1,0,26,2,3,2,195.02,0
56402,25,Computer,2,16,Credit Card,Male,3,3,Laptop & Accessory,1,Single,3,0,21,3,4,3,178.06,1
56403,2,Mobile Phone,2,18,Credit Card,Female,5,3,Laptop & Accessory,2,Single,5,0,15,1,3,3,113.4,0
56404,24,Mobile Phone,2,15,Credit Card,Male,1,2,Laptop & Accessory,3,Single,2,0,17,1,2,8,181.56,0
56405,0,Computer,2,8,Debit Card,Male,2,2,Fashion,2,Married,2,1,19,2,3,9,112.07,0
56406,26,Computer,3,18,Credit Card,Male,2,4,Fashion,2,Single,4,0,25,2,6,8,213.69,0
56407,4,Mobile Phone,2,10,COD,Female,2,3,Laptop & Accessory,3,Married,2,1,20,1,5,8,156.09,0
56408,4,Mobile Phone,3,23,Debit Card,Female,4,2,Laptop & Accessory,1,Married,5,1,21,2,5,4,130.21,1
56409,8,Mobile Phone,2,35,UPI,Male,2,5,Grocery,5,Single,5,0,19,2,5,6,139.88,1
56410,33,Phone,2,14,Debit Card,Female,3,2,Laptop & Accessory,5,Married,5,0,17,2,6,4,229.15,0
56411,0,Mobile Phone,2,9,Credit Card,Female,3,3,Mobile Phone,1,Single,4,1,13,0,2,9,122.98,1
56412,5,Computer,1,11,Credit Card,Male,4,3,Laptop & Accessory,2,Divorced,1,0,15,2,6,7,140.82,0
56413,23,Computer,3,24,Credit Card,Female,3,2,Mobile Phone,3,Single,3,0,19,4,8,1,196.53,0
56414,6,Computer,1,21,UPI,Female,2,2,Laptop & Accessory,2,Married,3,1,23,3,5,2,155.7,1
56415,2,Computer,1,19,COD,Male,3,3,Fashion,1,Divorced,3,0,12,4,8,5,158.41,1
56416,6,Mobile Phone,1,26,Credit Card,Female,3,2,Laptop & Accessory,1,Married,4,0,26,1,4,4,141.34,0
56417,5,Phone,1,11,E Wallet,Female,3,2,Mobile Phone,4,Single,4,0,17,2,6,16,159.3,1
56418,29,Computer,3,14,Credit Card,Male,2,3,Mobile Phone,2,Married,3,0,22,0,4,1,206.82,0
