Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,Complain,OrderAmountHikeFromlastYear,DaySinceLastOrder,CashBackAmount,CityTier,PreferredPaymentMode,Gender,PreferedOrderCat,MaritalStatus
0,37,4,4,4,0,17,17,151.94,2,UPI,Female,Laptop & Accessory,Single
4,16,3,4,4,0,12,14,128.98,1,COD,Male,Fashion,Married
2,23,3,2,4,0,17,7,119.25,1,UPI,Male,Mobile Phone,Married
2,18,4,4,2,0,11,1,155.42,3,E Wallet,Male,Others,Divorced
16,11,4,3,1,0,21,3,170.67,3,E Wallet,Male,Fashion,Single
3,11,1,4,1,0,19,7,135.18,1,E Wallet,Male,Grocery,Divorced
18,11,2,4,5,0,18,11,170.39,3,COD,Male,Laptop & Accessory,Married
1,11,5,2,2,0,20,15,149.06,1,E Wallet,Male,Mobile Phone,Married
6,20,4,2,2,0,23,6,151.44,2,UPI,Female,Grocery,Divorced
27,13,3,3,5,0,23,8,193.29,1,Debit Card,Male,Others,Single
36,16,1,2,4,0,16,2,228.1,2,E Wallet,Male,Mobile Phone,Married
21,19,2,3,5,0,25,3,182.2,2,COD,Male,Laptop & Accessory,Married
9,16,3,4,4,0,22,4,143.31,1,COD,Male,Mobile Phone,Single
1,13,4,2,2,0,19,6,141.98,2,Credit Card,Male,Fashion,Married
1,9,2,3,5,0,20,18,133.96,3,Credit Card,Female,Fashion,Married
4,30,2,6,1,0,22,18,143.11,3,UPI,Female,Laptop & Accessory,Single
10,10,3,1,5,0,14,5,139.55,1,Credit Card,Female,Fashion,Married
5,26,3,3,2,0,14,10,148.99,3,Credit Card,Female,Laptop & Accessory,Married
3,45,2,3,4,1,13,1,169.53,3,Debit Card,Male,Others,Divorced
14,24,3,2,4,0,21,12,167.59,2,Debit Card,Female,Fashion,Married
7,29,5,5,5,1,12,0,134.78,2,Debit Card,Female,Laptop & Accessory,Married
9,27,3,4,2,1,11,7,155.14,3,COD,Female,Laptop & Accessory,Married
47,17,5,3,4,0,21,6,242.43,1,Credit Card,Male,Mobile Phone,Married
3,12,4,4,2,1,25,20,146.45,1,Debit Card,Female,Laptop & Accessory,Married
2,22,2,5,4,1,24,12,113.15,1,COD,Male,Fashion,Single
1,14,3,2,2,0,18,19,171.12,2,E Wallet,Female,Mobile Phone,Married
7,18,4,4,1,0,17,7,149.93,2,E Wallet,Female,Laptop & Accessory,Single
3,18,2,5,4,0,19,5,161.14,1,Debit Card,Female,Mobile Phone,Married
14,9,2,3,1,0,15,1,164.38,2,E Wallet,Male,Mobile Phone,Single
16,13,4,3,2,0,21,17,164.42,1,E Wallet,Female,Laptop & Accessory,Married
8,16,3,2,1,0,14,31,156.05,1,Credit Card,Male,Fashion,Married
10,18,2,2,3,0,12,2,147.79,1,Debit Card,Female,Fashion,Single
15,16,5,4,5,1,26,9,144.72,1,Credit Card,Female,Mobile Phone,Divorced
51,40,1,2,3,0,11,6,262.35,2,Credit Card,Male,Mobile Phone,Single
4,15,3,4,3,1,15,0,138.22,1,Credit Card,Female,Laptop & Accessory,Single
3,24,2,5,1,0,19,6,153.52,1,Credit Card,Female,Mobile Phone,Married
16,17,5,3,4,0,24,5,217.41,3,Credit Card,Female,Laptop & Accessory,Married
3,25,4,2,3,1,20,4,138.8,1,E Wallet,Female,Mobile Phone,Married
9,17,5,4,3,0,26,9,172.1,1,Debit Card,Female,Fashion,Divorced
13,12,3,3,3,0,19,15,183.02,1,E Wallet,Female,Laptop & Accessory,Married
12,13,1,2,5,0,26,10,183.15,3,Debit Card,Female,Mobile Phone,Single
3,11,3,1,2,1,21,16,140.6,3,Debit Card,Female,Laptop & Accessory,Married
11,12,3,3,4,0,19,7,190.03,2,Debit Card,Female,Fashion,Single
3,12,3,5,3,0,20,6,125.98,3,Debit Card,Male,Fashion,Single
19,18,4,2,3,0,25,5,187.77,1,E Wallet,Male,Laptop & Accessory,Married
0,21,3,3,3,0,24,3,111.84,1,Debit Card,Male,Laptop & Accessory,Married
4,27,2,3,5,0,26,5,139.88,3,E Wallet,Female,Mobile Phone,Single
13,12,2,2,3,1,15,4,194.77,2,Credit Card,Female,Laptop & Accessory,Married
1,18,3,3,2,1,26,3,108.92,3,UPI,Female,Mobile Phone,Married
14,8,3,4,3,1,21,7,149.39,1,E Wallet,Male,Laptop & Accessory,Single
30,13,3,3,5,0,11,6,228.01,1,E Wallet,Female,Laptop & Accessory,Married
8,17,3,3,4,1,13,3,116.25,2,UPI,Female,Laptop & Accessory,Married
1,15,3,1,4,0,16,7,125.99,2,COD,Male,Fashion,Married
14,20,4,1,3,1,13,2,157.4,1,COD,Female,Fashion,Divorced
7,26,3,1,3,0,25,10,138.6,2,E Wallet,Male,Grocery,Married
9,21,3,3,2,1,11,12,145.86,2,Debit Card,Male,Laptop & Accessory,Married
8,14,3,2,5,1,11,3,142.88,2,Credit Card,Female,Grocery,Single
1,12,4,1,5,0,18,7,126.09,3,Debit Card,Female,Laptop & Accessory,Married
1,8,3,3,3,0,17,5,162.93,3,E Wallet,Male,Laptop & Accessory,Married
12,13,4,1,2,0,11,17,186.95,2,Debit Card,Male,Others,Married
0,11,4,1,3,1,14,13,111.64,1,Debit Card,Female,Fashion,Divorced
25,14,2,3,4,0,25,13,186.76,1,COD,Female,Grocery,Married
3,17,2,2,3,1,15,0,148.3,2,Credit Card,Male,Others,Married
16,20,2,2,3,0,24,8,182.38,1,E Wallet,Male,Laptop & Accessory,Married
19,26,1,4,3,0,20,8,189.09,3,E Wallet,Male,Laptop & Accessory,Married
3,14,1,4,2,0,20,11,122.8,2,E Wallet,Female,Laptop & Accessory,Married
23,31,3,3,4,1,22,8,225.92,2,E Wallet,Male,Laptop & Accessory,Married
15,20,3,3,1,0,11,8,164.8,2,UPI,Male,Grocery,Single
21,14,4,2,1,0,21,11,182.63,3,Debit Card,Female,Grocery,Divorced
6,5,2,3,3,0,12,1,150.62,1,UPI,Female,Mobile Phone,Divorced
9,21,2,2,1,0,11,9,154.87,3,E Wallet,Male,Laptop & Accessory,Single
2,30,3,4,4,0,16,1,129.49,2,E Wallet,Male,Laptop & Accessory,Divorced
30,7,4,2,3,0,11,1,196.69,2,E Wallet,Male,Grocery,Married
10,14,2,4,3,1,13,16,176.68,3,Credit Card,Female,Laptop & Accessory,Married
7,13,2,2,1,0,19,11,134.36,3,E Wallet,Female,Others,Divorced
0,10,5,4,4,0,24,11,114.5,1,E Wallet,Female,Fashion,Single
1,31,5,4,1,0,17,4,149.2,3,E Wallet,Male,Mobile Phone,Single
7,9,2,3,2,0,18,5,135.67,3,Debit Card,Female,Fashion,Married
0,22,4,1,5,0,14,12,138.61,1,Credit Card,Male,Mobile Phone,Single
0,16,1,5,4,1,15,11,141.72,1,E Wallet,Female,Mobile Phone,Married
1,12,3,3,1,0,15,4,162.2,2,Debit Card,Female,Mobile Phone,Married
4,14,3,3,1,0,15,2,105.55,3,UPI,Male,Mobile Phone,Single
3,13,3,2,3,0,18,5,136.37,3,Debit Card,Male,Grocery,Married
40,27,2,3,5,1,15,26,234.33,1,Debit Card,Male,Fashion,Married
1,13,4,2,5,0,11,8,131.39,3,Debit Card,Male,Fashion,Single
17,12,1,2,3,0,14,2,179.05,2,Debit Card,Male,Others,Divorced
7,21,2,3,3,1,25,5,154.81,1,E Wallet,Female,Laptop & Accessory,Single
19,11,3,2,1,0,25,7,187.72,1,Credit Card,Male,Grocery,Divorced
24,13,4,5,1,1,24,5,177.83,1,Credit Card,Male,Laptop & Accessory,Single
17,10,1,4,4,1,17,1,174.2,2,Debit Card,Male,Laptop & Accessory,Divorced
9,7,1,3,1,0,21,4,145.4,3,Debit Card,Male,Grocery,Divorced
6,13,2,4,4,0,19,10,144.9,2,Credit Card,Female,Laptop & Accessory,Divorced
8,12,2,5,4,0,19,8,151.58,2,Debit Card,Male,Mobile Phone,Divorced
12,12,2,4,3,0,16,2,148.37,2,E Wallet,Male,Mobile Phone,Single
25,17,1,3,3,0,24,8,217.38,1,Credit Card,Female,Laptop & Accessory,Single
23,32,3,3,1,1,18,9,178.98,3,Credit Card,Female,Fashion,Married
4,11,4,2,2,0,21,3,181.05,3,UPI,Male,Mobile Phone,Single
0,10,2,3,2,1,22,10,151.36,2,Credit Card,Male,Laptop & Accessory,Single
45,15,4,2,5,0,21,10,247.32,1,UPI,Female,Laptop & Accessory,Married
2,17,3,3,4,0,17,10,164.7,1,Debit Card,Male,Others,Married
10,18,3,2,2,1,20,5,149.3,1,Debit Card,Female,Grocery,Single
2,8,4,3,3,0,15,5,155.11,3,E Wallet,Male,Fashion,Married
4,21,3,3,5,1,23,11,143.4,3,Debit Card,Male,Grocery,Married
19,21,3,2,5,1,23,11,179.12,2,E Wallet,Male,Mobile Phone,Single
2,13,2,4,3,0,12,2,131.07,2,Credit Card,Male,Grocery,Married
40,32,3,1,4,0,23,0,199.72,1,UPI,Male,Laptop & Accessory,Single
30,27,3,5,4,1,26,3,213.41,1,Credit Card,Male,Mobile Phone,Divorced
6,14,3,2,3,0,24,8,145.66,3,Credit Card,Female,Mobile Phone,Married
37,31,2,5,4,1,15,12,216.67,1,Credit Card,Male,Others,Married
10,9,2,6,3,0,16,7,164.11,2,E Wallet,Male,Others,Married
14,16,3,2,4,1,26,5,209.85,3,Debit Card,Female,Mobile Phone,Married
5,25,4,4,2,0,16,16,178.63,3,Credit Card,Male,Laptop & Accessory,Divorced
16,10,4,3,3,0,20,6,163.95,1,UPI,Male,Others,Single
28,15,1,1,5,0,11,1,197.4,3,Credit Card,Female,Laptop & Accessory,Single
13,23,2,4,3,0,17,9,159.27,1,COD,Male,Mobile Phone,Divorced
18,20,4,3,5,0,19,19,164.77,2,Credit Card,Female,Laptop & Accessory,Single
0,14,2,5,3,0,22,11,134.4,3,Debit Card,Male,Mobile Phone,Married
27,11,4,4,4,0,22,8,224.94,1,Debit Card,Female,Laptop & Accessory,Divorced
19,14,5,3,3,0,17,0,180.8,2,Debit Card,Female,Others,Single
14,11,3,2,5,1,19,2,160.06,1,Credit Card,Male,Grocery,Married
0,23,1,2,2,0,24,7,145.08,3,Debit Card,Male,Others,Married
2,7,2,2,3,1,17,7,143.69,1,E Wallet,Male,Grocery,Single
20,11,2,4,2,0,15,5,182.25,1,Credit Card,Female,Fashion,Single
20,19,3,5,4,0,20,10,194.45,1,Debit Card,Male,Laptop & Accessory,Single
1,10,3,3,4,1,14,17,134.75,3,UPI,Female,Laptop & Accessory,Married
1,20,2,3,4,0,11,3,139.97,3,E Wallet,Male,Fashion,Single
7,19,2,2,5,0,21,3,114.55,1,Credit Card,Female,Laptop & Accessory,Married
23,11,2,1,3,0,19,23,192.33,1,E Wallet,Male,Others,Married
0,13,3,2,1,1,23,10,133.18,3,COD,Male,Laptop & Accessory,Married
2,15,3,2,4,0,13,35,137.93,1,Credit Card,Female,Mobile Phone,Married
2,17,3,5,4,0,23,16,145.51,3,Debit Card,Female,Mobile Phone,Divorced
21,15,3,2,5,0,23,2,194.06,1,E Wallet,Male,Fashion,Single
12,15,4,2,2,0,22,1,170.66,1,E Wallet,Female,Laptop & Accessory,Single
0,11,2,3,4,0,13,26,138.67,3,Debit Card,Female,Laptop & Accessory,Married
3,11,2,3,3,1,21,10,123.78,1,E Wallet,Male,Fashion,Married
13,9,2,4,5,0,12,3,153.54,3,Credit Card,Male,Fashion,Single
15,12,5,2,2,0,19,41,192.24,3,E Wallet,Male,Laptop & Accessory,Married
29,8,3,4,4,0,20,4,186.2,2,Credit Card,Male,Laptop & Accessory,Single
14,10,2,3,5,0,15,24,164.36,2,Credit Card,Female,Mobile Phone,Single
5,13,1,2,3,0,22,17,151.03,3,COD,Male,Others,Single
3,9,4,4,2,0,12,13,142.7,1,COD,Male,Fashion,Divorced
0,11,4,6,4,0,13,5,113.94,2,Credit Card,Male,Grocery,Married
8,16,3,3,2,1,11,2,113.98,1,E Wallet,Female,Fashion,Married
42,15,3,2,3,1,11,5,236.94,2,Debit Card,Female,Laptop & Accessory,Single
13,18,2,2,4,0,16,14,157.54,2,Credit Card,Male,Laptop & Accessory,Married
0,12,3,2,5,0,17,1,123.94,2,E Wallet,Female,Fashion,Single
40,13,4,5,5,0,21,12,277.29,3,COD,Female,Laptop & Accessory,Single
4,12,2,1,5,0,19,6,124.63,1,E Wallet,Female,Fashion,Married
7,9,4,2,2,0,15,2,140.66,1,Debit Card,Male,Fashion,Married
8,10,3,3,3,0,24,1,176.22,2,UPI,Female,Laptop & Accessory,Single
20,14,3,3,1,1,21,19,203.15,2,Credit Card,Female,Mobile Phone,Divorced
28,6,2,5,3,0,14,8,209.0,3,Debit Card,Male,Others,Married
4,24,4,3,1,0,23,11,137.86,1,Debit Card,Male,Fashion,Married
39,17,4,3,3,0,16,0,201.35,3,COD,Male,Others,Divorced
20,10,4,4,2,1,20,10,184.86,3,Credit Card,Male,Mobile Phone,Divorced
2,10,3,5,3,0,15,1,143.25,2,UPI,Male,Laptop & Accessory,Single
8,29,2,3,3,0,15,5,136.13,3,Credit Card,Female,Laptop & Accessory,Married
24,21,4,3,5,1,14,1,164.49,1,Credit Card,Female,Mobile Phone,Single
14,17,2,3,5,1,14,7,186.1,3,E Wallet,Male,Mobile Phone,Single
0,18,3,1,1,1,16,12,148.12,2,Debit Card,Female,Fashion,Divorced
45,19,4,1,3,1,16,12,257.2,1,E Wallet,Female,Grocery,Married
4,18,3,5,1,0,26,3,146.16,1,Debit Card,Female,Fashion,Single
15,18,2,2,3,0,15,2,171.29,1,Debit Card,Female,Fashion,Married
29,15,3,4,3,0,12,9,232.73,1,E Wallet,Male,Fashion,Married
16,12,1,2,3,0,13,4,168.14,1,Debit Card,Female,Fashion,Single
5,20,2,3,2,1,22,2,160.15,2,COD,Male,Others,Single
12,8,4,3,4,0,20,7,182.86,1,Credit Card,Male,Fashion,Married
10,11,5,2,4,0,12,6,143.83,1,COD,Male,Others,Single
0,15,3,3,3,1,24,3,162.1,1,UPI,Male,Mobile Phone,Married
4,10,3,3,4,1,13,11,113.03,1,E Wallet,Male,Mobile Phone,Single
34,17,3,6,3,1,21,2,212.34,2,E Wallet,Male,Mobile Phone,Married
5,10,3,4,4,0,21,4,167.23,1,Debit Card,Male,Others,Divorced
1,12,4,4,3,0,12,11,119.93,1,Debit Card,Male,Laptop & Accessory,Divorced
1,15,5,3,3,0,25,6,130.61,2,Credit Card,Male,Grocery,Married
26,27,2,1,3,0,20,7,205.86,3,Credit Card,Male,Others,Single
0,17,5,3,2,0,21,23,116.93,1,Credit Card,Female,Grocery,Married
10,14,2,3,3,0,25,4,141.27,1,E Wallet,Male,Fashion,Married
6,13,2,4,2,0,16,13,131.85,1,Credit Card,Female,Mobile Phone,Divorced
3,19,4,6,1,0,21,21,126.05,1,E Wallet,Female,Laptop & Accessory,Single
9,24,4,3,3,1,22,10,172.55,1,Credit Card,Female,Fashion,Married
5,15,4,2,5,0,13,3,157.85,1,Debit Card,Male,Fashion,Married
27,14,4,3,4,0,19,5,210.17,3,E Wallet,Female,Grocery,Married
10,42,3,3,3,0,24,6,129.4,2,UPI,Male,Laptop & Accessory,Single
9,17,3,3,5,0,13,14,150.04,1,Credit Card,Male,Laptop & Accessory,Divorced
33,25,1,3,2,0,14,7,229.73,2,Credit Card,Female,Mobile Phone,Single
15,29,2,3,1,0,24,6,143.06,1,Credit Card,Female,Grocery,Married
35,16,3,1,1,0,25,6,213.66,2,E Wallet,Male,Laptop & Accessory,Married
1,11,3,1,3,0,21,11,134.59,2,UPI,Male,Mobile Phone,Married
10,24,3,3,4,0,14,6,144.3,1,UPI,Female,Grocery,Single
2,35,1,1,1,1,11,28,139.82,2,Credit Card,Male,Mobile Phone,Single
14,8,2,3,2,0,18,17,183.0,2,Debit Card,Male,Mobile Phone,Single
1,28,1,3,4,1,23,5,131.63,2,Credit Card,Female,Laptop & Accessory,Married
9,10,3,2,3,1,22,7,145.49,1,COD,Female,Fashion,Married
12,10,2,1,3,0,26,17,186.62,2,Debit Card,Male,Laptop & Accessory,Divorced
2,17,4,3,4,0,13,2,168.81,3,Credit Card,Female,Grocery,Married
15,34,4,3,4,0,11,2,172.69,2,E Wallet,Male,Laptop & Accessory,Married
3,11,3,5,5,1,15,14,120.01,2,Debit Card,Male,Mobile Phone,Single
8,23,1,3,3,1,14,3,154.78,3,UPI,Male,Fashion,Single
0,17,2,5,3,0,18,10,131.66,3,Debit Card,Male,Laptop & Accessory,Married
7,9,4,2,3,0,24,12,154.67,2,Debit Card,Male,Fashion,Married
8,12,3,1,5,0,12,6,117.83,1,Debit Card,Female,Laptop & Accessory,Single
5,19,4,3,4,0,26,11,156.81,3,E Wallet,Female,Laptop & Accessory,Divorced
6,28,3,2,2,0,21,7,155.8,1,Debit Card,Male,Fashion,Single
9,32,3,5,3,0,26,6,185.88,2,Credit Card,Female,Fashion,Married
2,16,2,4,2,1,24,13,134.37,3,Credit Card,Male,Laptop & Accessory,Single
6,9,2,4,3,0,14,1,155.87,1,COD,Female,Mobile Phone,Single
35,10,3,3,2,0,24,1,230.16,1,Credit Card,Male,Fashion,Divorced
12,14,2,3,5,1,17,3,160.62,1,Debit Card,Male,Mobile Phone,Single
4,9,2,2,2,1,26,3,140.67,3,Debit Card,Male,Laptop & Accessory,Married
6,29,3,2,4,0,11,4,129.38,1,UPI,Female,Fashion,Single
0,22,3,4,3,0,14,13,130.96,2,Credit Card,Female,Laptop & Accessory,Single
59,30,4,2,3,0,14,2,280.25,3,E Wallet,Female,Laptop & Accessory,Married
23,24,4,4,1,0,16,7,202.46,2,UPI,Male,Fashion,Married
1,11,4,3,5,0,23,4,122.77,2,UPI,Female,Fashion,Married
3,24,2,2,2,1,15,5,119.65,1,Debit Card,Male,Laptop & Accessory,Married
2,16,3,4,2,0,11,6,152.85,1,UPI,Female,Fashion,Married
4,17,2,3,3,0,17,19,131.63,3,Debit Card,Male,Mobile Phone,Married
1,10,3,1,2,1,13,4,133.54,2,COD,Male,Laptop & Accessory,Married
1,27,3,3,3,1,17,6,124.37,1,Credit Card,Female,Fashion,Married
0,48,3,3,3,0,19,7,144.05,3,E Wallet,Female,Fashion,Divorced
2,33,3,2,3,1,21,13,121.76,1,COD,Female,Fashion,Married
7,22,2,3,4,0,17,6,158.47,1,Debit Card,Female,Fashion,Single
9,14,5,2,2,0,18,16,148.08,2,Credit Card,Male,Mobile Phone,Married
12,26,2,3,1,1,14,3,167.9,2,Credit Card,Female,Mobile Phone,Married
17,13,3,3,5,0,19,6,200.39,1,Debit Card,Female,Others,Married
6,14,4,3,3,1,11,11,134.98,2,Debit Card,Female,Fashion,Married
21,12,3,2,5,0,26,9,197.16,3,Debit Card,Male,Fashion,Married
4,16,3,3,3,1,24,9,121.91,2,Debit Card,Male,Fashion,Single
8,27,3,2,5,0,24,6,169.58,3,Debit Card,Male,Mobile Phone,Single
10,31,2,4,1,1,24,15,135.41,3,Debit Card,Male,Fashion,Married
8,21,2,5,3,1,14,7,157.34,3,E Wallet,Male,Mobile Phone,Single
0,15,1,2,3,0,14,3,149.9,1,UPI,Male,Mobile Phone,Single
15,23,3,4,2,0,21,9,168.41,1,E Wallet,Female,Mobile Phone,Single
0,31,2,3,4,0,20,1,131.08,3,Credit Card,Male,Mobile Phone,Divorced
10,17,1,2,3,1,13,3,140.58,1,Debit Card,Male,Laptop & Accessory,Divorced
41,17,2,1,2,0,14,12,268.02,2,Credit Card,Female,Fashion,Divorced
15,12,4,4,3,0,15,19,154.15,3,COD,Male,Grocery,Married
7,11,3,2,5,1,11,6,148.12,1,Debit Card,Female,Mobile Phone,Single
0,27,2,5,4,0,11,4,145.75,2,E Wallet,Male,Mobile Phone,Divorced
14,17,4,2,5,0,26,11,192.22,1,Credit Card,Male,Laptop & Accessory,Single
12,12,2,2,3,0,22,26,162.08,3,Debit Card,Male,Mobile Phone,Divorced
49,11,3,3,1,0,23,5,264.38,1,Credit Card,Female,Laptop & Accessory,Single
1,18,3,3,2,1,21,14,124.92,2,Debit Card,Female,Fashion,Married
15,14,2,4,4,0,20,6,168.79,3,Debit Card,Female,Laptop & Accessory,Single
4,18,5,1,1,0,12,11,129.07,2,Credit Card,Male,Laptop & Accessory,Divorced
61,10,3,2,3,0,16,8,294.0,2,Debit Card,Male,Grocery,Married
6,16,2,3,2,0,13,22,165.17,3,Credit Card,Female,Fashion,Married
19,17,4,2,5,1,17,15,205.31,1,E Wallet,Male,Laptop & Accessory,Married
3,16,4,1,3,1,24,11,159.68,2,E Wallet,Female,Laptop & Accessory,Married
3,27,3,4,3,0,26,6,156.42,1,Credit Card,Male,Fashion,Divorced
18,29,3,3,3,0,23,11,189.47,2,E Wallet,Female,Fashion,Married
3,10,2,2,4,0,14,26,120.82,3,Credit Card,Female,Laptop & Accessory,Married
11,33,3,3,1,0,13,6,159.62,1,Credit Card,Female,Laptop & Accessory,Single
9,11,2,3,1,1,14,1,150.54,1,E Wallet,Male,Fashion,Single
3,12,4,2,3,0,12,13,133.25,1,Debit Card,Male,Mobile Phone,Single
9,9,2,2,4,0,18,5,135.37,2,Credit Card,Male,Laptop & Accessory,Single
13,12,3,2,1,1,13,7,183.44,2,Credit Card,Male,Mobile Phone,Married
1,28,3,4,3,0,13,5,111.22,1,Credit Card,Male,Fashion,Single
1,15,2,2,3,0,20,11,144.12,2,Credit Card,Female,Laptop & Accessory,Married
22,15,3,3,3,0,11,11,190.47,3,Debit Card,Female,Laptop & Accessory,Single
15,9,4,4,3,0,18,4,172.06,1,Credit Card,Male,Others,Married
0,14,3,1,5,0,21,3,121.6,3,E Wallet,Male,Fashion,Single
18,31,2,4,5,0,17,7,191.47,1,E Wallet,Male,Laptop & Accessory,Married
12,24,3,1,1,0,14,6,176.78,3,Credit Card,Female,Fashion,Single
30,7,3,2,5,0,19,7,166.73,2,COD,Male,Fashion,Divorced
14,9,3,2,3,0,26,20,183.28,2,Debit Card,Female,Others,Single
1,10,3,2,3,0,24,3,120.76,2,Debit Card,Male,Fashion,Married
0,21,4,3,1,0,14,8,145.06,2,Debit Card,Female,Others,Divorced
21,15,4,4,3,0,13,5,160.88,2,Debit Card,Male,Grocery,Divorced
5,10,3,5,3,0,18,12,161.13,3,Credit Card,Male,Grocery,Married
10,21,3,2,2,1,24,18,135.85,2,E Wallet,Male,Laptop & Accessory,Married
13,17,3,3,3,1,11,4,140.53,2,UPI,Male,Fashion,Single
52,10,3,3,3,0,14,16,257.55,3,Debit Card,Male,Fashion,Single
10,15,3,1,2,1,15,11,135.06,1,E Wallet,Male,Mobile Phone,Divorced
1,20,4,1,4,0,21,12,144.08,2,COD,Female,Laptop & Accessory,Single
0,23,4,3,4,1,18,5,146.18,3,Credit Card,Male,Laptop & Accessory,Married
34,7,1,1,5,0,24,8,205.97,3,Debit Card,Female,Grocery,Single
26,15,3,4,2,1,16,8,194.5,3,Credit Card,Male,Laptop & Accessory,Married
1,18,4,1,2,1,11,10,118.85,1,Debit Card,Male,Grocery,Divorced
1,12,2,3,4,0,11,8,103.57,3,UPI,Female,Mobile Phone,Married
13,10,4,3,4,0,16,12,173.96,1,Credit Card,Male,Mobile Phone,Single
2,24,4,3,3,1,23,10,116.45,1,E Wallet,Male,Fashion,Single
13,21,4,4,3,0,19,9,171.44,1,E Wallet,Male,Fashion,Married
19,14,4,3,3,0,25,0,164.98,1,Debit Card,Female,Fashion,Single
1,24,3,3,2,0,14,6,150.18,2,COD,Female,Fashion,Married
6,11,2,4,4,0,26,6,172.98,2,Debit Card,Female,Fashion,Single
19,19,3,2,3,0,15,9,188.62,2,COD,Male,Grocery,Single
7,11,4,3,5,1,17,0,165.76,3,Credit Card,Female,Laptop & Accessory,Divorced
4,13,2,3,4,0,22,1,132.45,1,E Wallet,Male,Fashion,Single
9,20,4,1,3,0,12,6,154.87,2,Credit Card,Male,Fashion,Married
3,14,4,4,2,0,17,6,111.86,3,E Wallet,Female,Mobile Phone,Married
20,15,4,5,2,0,14,7,183.5,2,Credit Card,Male,Laptop & Accessory,Single
19,19,2,3,2,0,15,9,191.12,2,UPI,Male,Others,Married
3,9,3,4,3,1,14,2,148.72,2,E Wallet,Male,Laptop & Accessory,Married
3,9,3,1,3,1,15,9,136.61,2,E Wallet,Female,Mobile Phone,Married
14,7,2,1,2,0,15,11,157.57,2,Debit Card,Male,Fashion,Divorced
16,16,3,2,2,1,14,3,162.0,1,Credit Card,Male,Mobile Phone,Single
22,16,3,2,4,0,14,0,199.12,1,E Wallet,Male,Fashion,Married
2,18,3,3,4,1,20,9,133.08,3,Credit Card,Female,Fashion,Single
2,17,3,5,5,0,19,10,147.61,2,E Wallet,Female,Grocery,Married
19,13,1,4,3,0,24,20,140.95,1,Credit Card,Male,Fashion,Married
21,11,2,5,3,1,11,5,172.52,2,Debit Card,Male,Others,Single
27,14,3,5,2,0,23,8,229.81,3,Credit Card,Male,Fashion,Divorced
2,14,1,2,3,1,15,14,142.21,1,Credit Card,Male,Mobile Phone,Married
4,16,4,1,4,1,18,2,132.68,3,E Wallet,Female,Laptop & Accessory,Single
9,27,2,2,3,1,24,11,152.66,3,UPI,Male,Laptop & Accessory,Married
5,16,3,3,3,0,25,8,139.16,2,E Wallet,Male,Fashion,Divorced
25,27,2,3,3,0,22,5,181.25,2,E Wallet,Female,Fashion,Divorced
5,12,2,3,2,1,15,19,123.03,2,Debit Card,Male,Fashion,Divorced
16,13,3,4,3,0,11,3,199.05,2,E Wallet,Male,Mobile Phone,Married
4,20,2,1,4,0,15,0,141.21,3,Debit Card,Male,Laptop & Accessory,Single
22,24,3,3,3,0,24,12,169.7,1,E Wallet,Female,Fashion,Single
17,10,4,3,4,1,19,2,185.99,1,Debit Card,Male,Grocery,Married
17,13,2,1,5,0,17,3,162.41,1,E Wallet,Female,Mobile Phone,Single
15,22,2,5,5,0,18,7,163.57,3,Credit Card,Female,Others,Married
3,30,3,3,3,0,14,5,138.16,3,Credit Card,Female,Mobile Phone,Married
8,7,4,3,3,0,20,1,185.38,2,E Wallet,Female,Fashion,Married
61,14,3,3,3,1,16,16,323.57,3,Debit Card,Male,Laptop & Accessory,Divorced
61,37,5,4,3,0,16,4,281.21,1,E Wallet,Male,Laptop & Accessory,Single
13,9,3,4,5,0,14,8,173.44,1,UPI,Male,Laptop & Accessory,Divorced
18,25,1,4,2,0,23,7,156.35,3,E Wallet,Male,Laptop & Accessory,Single
6,14,4,4,3,0,13,6,148.4,1,E Wallet,Male,Grocery,Single
52,17,2,3,3,0,11,16,241.55,1,COD,Male,Laptop & Accessory,Married
2,28,2,3,3,0,22,6,145.72,1,UPI,Female,Fashion,Single
1,27,3,2,5,1,16,13,155.45,3,Credit Card,Male,Grocery,Single
4,12,3,5,4,1,11,8,134.52,2,Credit Card,Male,Others,Divorced
6,13,1,3,5,1,20,4,145.42,3,E Wallet,Female,Fashion,Married
5,21,4,3,3,1,11,15,126.29,2,Debit Card,Male,Others,Married
1,26,4,1,3,1,26,5,121.24,1,Debit Card,Female,Laptop & Accessory,Single
10,21,3,4,2,1,20,2,160.39,1,E Wallet,Male,Mobile Phone,Married
6,16,2,4,3,1,20,9,158.6,1,Credit Card,Female,Mobile Phone,Married
0,14,3,1,2,0,19,0,102.55,2,Credit Card,Male,Fashion,Single
28,13,3,5,4,0,26,12,210.03,3,Debit Card,Male,Laptop & Accessory,Married
21,14,1,3,3,0,19,17,192.73,2,Debit Card,Female,Fashion,Married
11,6,1,2,1,1,11,0,133.36,1,E Wallet,Female,Others,Married
9,24,4,3,5,0,11,4,144.66,3,COD,Male,Others,Single
5,10,3,3,3,0,19,2,110.86,2,Debit Card,Female,Fashion,Married
8,12,4,4,3,1,22,5,154.86,1,E Wallet,Male,Mobile Phone,Married
11,14,4,5,1,0,17,12,170.48,3,Credit Card,Male,Laptop & Accessory,Married
